country,target,par,mean,hpd_l,hpd_r,non_trivial,gni,median_age
SLB,demand,bxm_resist_h3,1.2586950573478655,-0.01117794882573886,2.465909855980009,0,2100.0,20.0
SLE,demand,bxm_resist_h3,1.473113309359166,0.30093646443861455,2.732706732544979,1,870.0,19.0
SLV,demand,bxm_resist_h3,1.0464145311955284,-0.14120173183152818,2.330550843867893,0,4960.0,26.5
SRB,demand,bxm_resist_h3,0.7578001329767368,-0.4276164891215739,2.019970349311629,0,10760.0,43.7
SSD,demand,bxm_resist_h3,1.807519779373692,0.5614924238888324,3.0171372446008773,1,,17.6
STP,demand,bxm_resist_h3,0.9921888735030713,-0.20791526110139036,2.213571450210449,0,2580.0,18.9
SUR,demand,bxm_resist_h3,0.7991695376576464,-0.38976375096580407,2.0553216694541545,0,5200.0,27.9
SVK,demand,bxm_resist_h3,0.8031505510091441,-0.4054687310443623,2.036862274904592,0,22790.0,40.9
SVN,demand,bxm_resist_h3,0.6328767356115073,-0.6042991992139504,1.844804181971139,0,30860.0,43.5
SWE,demand,bxm_resist_h3,0.6535656507171845,-0.5550190749099073,1.879172696423531,0,60480.0,39.7
SWZ,demand,bxm_resist_h3,0.9606585797973168,-0.2744949609969294,2.187409715552146,0,3690.0,21.8
SYC,demand,bxm_resist_h3,0.7177756629534677,-0.49894021981912395,1.9976428891225604,0,16940.0,33.4
SYR,demand,bxm_resist_h3,1.6938716217168106,0.5401818899694937,2.9296745016311965,1,,21.6
TCD,demand,bxm_resist_h3,1.7795408886797617,0.5534063084550456,3.0181446341271014,1,670.0,15.1
TGO,demand,bxm_resist_h3,1.2440599972114659,0.11197470149565669,2.558087572595888,1,1000.0,18.7
THA,demand,bxm_resist_h3,0.9820728517104889,-0.22737627315172704,2.233371427259979,0,7200.0,39.2
TJK,demand,bxm_resist_h3,1.8121144069904405,0.5744521131109586,3.012522651890272,1,1400.0,21.7
TKM,demand,bxm_resist_h3,1.4041236940404151,0.21308583602984754,2.6632208582230152,1,8250.0,25.9
TLS,demand,bxm_resist_h3,1.2158698240221226,-0.030088948413409256,2.427924956391382,0,2020.0,20.6
TON,demand,bxm_resist_h3,0.9364875458984163,-0.33639430341230714,2.2010770053113498,0,,20.7
TTO,demand,bxm_resist_h3,0.7417835845457272,-0.5037605008162207,1.9873276699076752,0,21000.0,36.2
TUN,demand,bxm_resist_h3,1.0670949147539672,-0.12305816131119851,2.320302458425234,0,3840.0,31.7
TUR,demand,bxm_resist_h3,1.2527967105044713,0.03971044407251867,2.481688661189609,1,11730.0,32.1
TWN,demand,bxm_resist_h3,0.8623224509721483,-0.37696385639779106,2.0806748680148925,0,,42.9
TZA,demand,bxm_resist_h3,1.6080309525229137,0.38939450120363706,2.8349293458850333,1,1220.0,17.1
UGA,demand,bxm_resist_h3,1.5904966077895923,0.33374204257304996,2.7813230646669065,1,970.0,16.3
UKR,demand,bxm_resist_h3,0.823997910316915,-0.37308556350327926,2.121535941380762,0,4950.0,41.5
URY,demand,bxm_resist_h3,0.7327207971103658,-0.45345116491539494,2.0564199431391135,0,19700.0,35.5
USA,demand,bxm_resist_h3,0.8940495600879554,-0.37520474988574737,2.134735445078328,0,80450.0,37.7
UZB,demand,bxm_resist_h3,1.520880838494326,0.295387808521006,2.7631041487403185,1,2700.0,26.8
VCT,demand,bxm_resist_h3,0.5274930552853232,-0.7226553693084945,1.7821062956812614,0,10300.0,33.6
VEN,demand,bxm_resist_h3,1.3288819472458049,0.07776290047912804,2.575802607949506,1,,28.8
VNM,demand,bxm_resist_h3,1.2005670047683323,-0.036595736014695124,2.450142749639484,0,4110.0,31.9
VUT,demand,bxm_resist_h3,0.9974189938296374,-0.2269327305786133,2.2605705968282908,0,3820.0,20.1
WSM,demand,bxm_resist_h3,1.4287818710408198,0.18168790667533807,2.701677779496622,1,4200.0,20.1
YEM,demand,bxm_resist_h3,1.9886861023542743,0.7663892922080835,3.2109829125004654,1,,18.1
ZAF,demand,bxm_resist_h3,1.108061410742963,-0.11708091511497298,2.345136941073541,0,6480.0,27.9
ZMB,demand,bxm_resist_h3,1.4739895123582885,0.2775662508303738,2.7465103664922195,1,1290.0,17.3
ZWE,demand,bxm_resist_h3,1.2325994945579966,0.021456951105139677,2.4921877397489682,1,2060.0,17.7
AFG,demand,bxm_resist_h1,1.4792536135915306,0.5440483112268224,2.404044603012311,1,380.0,16.8
AGO,demand,bxm_resist_h1,1.0729011133706625,0.14082890736817677,1.933275457372957,1,2120.0,16.4
ALB,demand,bxm_resist_h1,0.4871194671915635,-0.4551458631399581,1.3159639707239208,0,7680.0,35.9
ARE,demand,bxm_resist_h1,0.9469202004488697,0.006857600958841914,1.8187346955262724,1,49020.0,30.9
ARG,demand,bxm_resist_h1,0.5048288939979098,-0.32438355585631395,1.4298034115518337,0,12890.0,31.7
ARM,demand,bxm_resist_h1,0.45891798848910725,-0.4603533880062578,1.3274709442123143,0,6780.0,35.8
ATG,demand,bxm_resist_h1,0.22058338829367719,-0.6594299149843568,1.106651828979587,0,20200.0,35.1
AUS,demand,bxm_resist_h1,0.5085018211782932,-0.42501738785139587,1.3816441659423804,0,63150.0,37.5
AUT,demand,bxm_resist_h1,0.3495911967969061,-0.5541494955483872,1.2636250633146973,0,55030.0,42.8
AZE,demand,bxm_resist_h1,0.7886337315713388,-0.13771380539345635,1.634244556598835,0,6660.0,32.1
BDI,demand,bxm_resist_h1,0.9714552951768549,0.03596918433496876,1.8222726851699174,1,220.0,15.7
BEL,demand,bxm_resist_h1,0.35622458309060523,-0.5379726055091618,1.2152171579659723,0,54580.0,41.2
BEN,demand,bxm_resist_h1,0.9838022325719356,0.08033388906850347,1.8201917199451827,1,1390.0,17.6
BFA,demand,bxm_resist_h1,1.2122118868936398,0.2165812919040322,2.0735769452145245,1,860.0,17.0
BGD,demand,bxm_resist_h1,0.9613958109064382,-0.05978084149599039,1.758255416233019,0,2880.0,25.0
BGR,demand,bxm_resist_h1,0.33808520284198673,-0.5916032688369786,1.2546177055820986,0,14280.0,44.2
BHR,demand,bxm_resist_h1,1.0525088489607024,0.10656297622406208,1.9157374817046768,1,28300.0,31.7
BHS,demand,bxm_resist_h1,0.3882379043147033,-0.5395690073323092,1.2766958621195434,0,33330.0,34.2
BIH,demand,bxm_resist_h1,0.43862524720425067,-0.465769170103028,1.2821671399131278,0,8280.0,44.6
BLR,demand,bxm_resist_h1,0.41348801999808327,-0.5483262997751746,1.205707061163979,0,7790.0,40.2
BLZ,demand,bxm_resist_h1,0.37308466839058685,-0.5328539654174165,1.2400115906948965,0,6890.0,25.5
BOL,demand,bxm_resist_h1,0.6302835454787614,-0.28769145485527736,1.4651659811273918,0,3620.0,24.4
BRA,demand,bxm_resist_h1,0.6780075374712327,-0.20563041366197643,1.6013360821541605,0,9280.0,33.5
BRB,demand,bxm_resist_h1,0.21258438220372966,-0.6139533804396218,1.1204569778731557,0,22870.0,38.7
BRN,demand,bxm_resist_h1,0.6216558665292808,-0.2659679777797175,1.4990300128670433,0,34480.0,31.3
BTN,demand,bxm_resist_h1,0.5272672125892699,-0.3845059052843409,1.3863112826822381,0,,28.8
BWA,demand,bxm_resist_h1,0.5584691751448745,-0.34587787601846065,1.4190221802470309,0,8340.0,22.6
CAF,demand,bxm_resist_h1,1.0161460144533578,0.12750480224484662,1.894619707071383,1,530.0,14.3
CAN,demand,bxm_resist_h1,0.4527585474541458,-0.4099488801563631,1.3614770378705487,0,54040.0,40.3
CHE,demand,bxm_resist_h1,0.4075579020530906,-0.49397733347285855,1.2456047407110153,0,95070.0,42.0
CHL,demand,bxm_resist_h1,0.5327752141515365,-0.3665996527963744,1.4069767387675718,0,15800.0,35.5
CHN,demand,bxm_resist_h1,0.7542846054309633,-0.1709525422047844,1.605502781255851,0,13390.0,38.5
CIV,demand,bxm_resist_h1,0.9841324824577762,0.05471220942779653,1.8455463940465382,1,2470.0,18.0
CMR,demand,bxm_resist_h1,1.018811675478812,0.11568256075445338,1.8912221128315938,1,1690.0,17.6
COD,demand,bxm_resist_h1,1.1299975740239672,0.1814295987201069,1.998965439512119,1,630.0,15.8
COG,demand,bxm_resist_h1,0.7559014705006899,-0.1583533224227318,1.6013182554863483,0,2450.0,18.2
COL,demand,bxm_resist_h1,0.6916439966773009,-0.23489578183014892,1.5497963153425347,0,6810.0,31.2
COM,demand,bxm_resist_h1,0.8466493902223717,-0.08744543951437955,1.7155748132333029,0,1610.0,20.1
CPV,demand,bxm_resist_h1,0.7027967443014298,-0.208217703427249,1.527047911294044,0,4780.0,27.3
CRI,demand,bxm_resist_h1,0.44437965647685895,-0.4126046339404683,1.3053592116513768,0,14260.0,33.5
CUB,demand,bxm_resist_h1,0.41040514951270435,-0.42792409769067774,1.305056258285306,0,,41.5
CYP,demand,bxm_resist_h1,0.29191018983217143,-0.542904327615835,1.1961173497884507,0,32960.0,37.3
CZE,demand,bxm_resist_h1,0.4204834226795491,-0.5182717669765624,1.2514086243346205,0,27370.0,42.6
DEU,demand,bxm_resist_h1,0.4553302841210174,-0.5240778709522342,1.2533665586251481,0,54800.0,45.0
DJI,demand,bxm_resist_h1,0.8155046428550112,-0.09754675245843525,1.6815135775199899,0,3400.0,24.1
DNK,demand,bxm_resist_h1,0.33889200691121557,-0.5523057768647965,1.215057538912692,0,73340.0,41.2
DOM,demand,bxm_resist_h1,0.5014337157414626,-0.38805066345520545,1.3620098526142388,0,9710.0,27.3
DZA,demand,bxm_resist_h1,0.9272924025258404,0.03582472397237346,1.8031593967046218,1,4950.0,28.0
ECU,demand,bxm_resist_h1,0.6794786835795203,-0.1949484003199482,1.5393665998132022,0,6590.0,28.0
EGY,demand,bxm_resist_h1,0.8622058570397075,-0.011813859432444618,1.719295409512399,0,3840.0,23.8
ERI,demand,bxm_resist_h1,0.7887594953955226,-0.12369447565117087,1.6354858498837679,0,,18.4
ESP,demand,bxm_resist_h1,0.4700754276929304,-0.48191882612471204,1.343968157361454,0,32830.0,44.4
EST,demand,bxm_resist_h1,0.27663152487817433,-0.6297511627955763,1.117952088931779,0,27620.0,41.6
ETH,demand,bxm_resist_h1,1.059384044780795,0.08909980858590827,1.8947857189934327,1,1110.0,18.5
FIN,demand,bxm_resist_h1,0.2889526985095143,-0.6919668182356371,1.1287961499250256,0,53230.0,42.5
FJI,demand,bxm_resist_h1,0.5291880349592311,-0.40224689483927456,1.4088765797689313,0,5680.0,27.5
FRA,demand,bxm_resist_h1,0.45169945562698777,-0.4773358206130265,1.2970775268975223,0,45180.0,41.6
GAB,demand,bxm_resist_h1,0.6570373460682397,-0.34476027976311796,1.444476527944416,0,7930.0,21.5
GBR,demand,bxm_resist_h1,0.4465298638500381,-0.5002037707409681,1.2979249825454628,0,47700.0,39.5
GEO,demand,bxm_resist_h1,0.4532310423582655,-0.41894590787058905,1.3517710238282943,0,6710.0,36.6
GHA,demand,bxm_resist_h1,0.7748194618959225,-0.1488171269925771,1.6354314364837952,0,2360.0,20.7
GIN,demand,bxm_resist_h1,1.1143740647664289,0.229755183290421,2.027743059890407,1,1350.0,17.8
GMB,demand,bxm_resist_h1,1.2469074252922843,0.3168123245172464,2.12794256470776,1,870.0,18.0
GNB,demand,bxm_resist_h1,0.9918845967501155,0.05509990877655779,1.8707901392424697,1,940.0,18.7
GNQ,demand,bxm_resist_h1,0.9175110398519504,-0.014678268430698749,1.7731120246841474,0,4840.0,21.0
GRC,demand,bxm_resist_h1,0.4191252835180328,-0.5152938919788186,1.27259230272184,0,22590.0,45.4
GTM,demand,bxm_resist_h1,0.901344459006372,-0.006797430959144313,1.7564406778290427,0,5480.0,22.2
GUY,demand,bxm_resist_h1,0.38622119418598766,-0.5288553687038442,1.2257607766485927,0,13600.0,25.3
HKG,demand,bxm_resist_h1,0.4481275621071228,-0.4384182962521346,1.323674092198895,0,55170.0,45.6
HND,demand,bxm_resist_h1,0.7178233548045623,-0.18829540125592636,1.567715171348171,0,2890.0,23.2
HRV,demand,bxm_resist_h1,0.41594510938876494,-0.48684255441086255,1.2144011799662655,0,20590.0,44.6
HTI,demand,bxm_resist_h1,0.8932131581211713,-0.02835781448854857,1.7947934371818735,0,1760.0,23.3
HUN,demand,bxm_resist_h1,0.3811501904828467,-0.5002794363011154,1.2605107336358605,0,19670.0,43.0
IDN,demand,bxm_resist_h1,0.8666731753149608,-0.14843864250855576,1.6715421689449035,0,4810.0,29.6
IND,demand,bxm_resist_h1,1.0040602665387488,0.05798078936288875,1.8697124056101737,1,2540.0,27.7
IRL,demand,bxm_resist_h1,0.4308336354858686,-0.4619780140381915,1.2681221724773377,0,78970.0,38.0
IRN,demand,bxm_resist_h1,0.6859299572255442,-0.20405481338555997,1.5257440177286699,0,4650.0,32.3
IRQ,demand,bxm_resist_h1,1.2567809586302896,0.36866228889539654,2.1407688438547883,1,5640.0,20.1
ISL,demand,bxm_resist_h1,0.23744658193313528,-0.6094477519581376,1.126162858238792,0,80400.0,35.7
ISR,demand,bxm_resist_h1,0.4530823636210939,-0.4198811201537953,1.3671802523906114,0,54650.0,29.1
ITA,demand,bxm_resist_h1,0.47319758129897593,-0.4377899084064112,1.3320044033362741,0,37920.0,47.1
JAM,demand,bxm_resist_h1,0.43126034424685855,-0.42834373221464705,1.3137041425467135,0,6200.0,31.2
JOR,demand,bxm_resist_h1,0.8839862499154512,-0.07888736467346846,1.716153038994563,0,4420.0,23.9
JPN,demand,bxm_resist_h1,0.45900922715902537,-0.5072334901050524,1.3056003929861966,0,39350.0,48.5
KAZ,demand,bxm_resist_h1,0.5787790615049169,-0.29529214841788987,1.4920853880826124,0,10730.0,29.3
KEN,demand,bxm_resist_h1,0.8055651634250776,-0.14551061179450975,1.6524754965968054,0,2110.0,19.3
KGZ,demand,bxm_resist_h1,0.6327626515845932,-0.29318542405713166,1.4553773533582046,0,1760.0,25.0
KHM,demand,bxm_resist_h1,0.9411381940512011,0.03542708675518824,1.8381405407001365,1,2390.0,25.6
KIR,demand,bxm_resist_h1,0.6793596629002279,-0.25535431472966996,1.5348605915784397,0,3740.0,22.5
KOR,demand,bxm_resist_h1,0.4550229789478588,-0.438296066110732,1.3164377723972143,0,35490.0,43.9
KWT,demand,bxm_resist_h1,0.7493875863651995,-0.13634047071584554,1.6013092290538382,0,41320.0,33.5
LAO,demand,bxm_resist_h1,0.7929885379814208,-0.056394036568495176,1.7194034223950523,0,2110.0,24.0
LBN,demand,bxm_resist_h1,0.6182862934001128,-0.29422518508217754,1.4403687064472208,0,,28.1
LBR,demand,bxm_resist_h1,0.8448853992249439,-0.05833942959256433,1.6871425520972703,0,710.0,18.2
LBY,demand,bxm_resist_h1,0.8825968223232403,-0.12700900236727297,1.6721603518888981,0,5940.0,26.9
LCA,demand,bxm_resist_h1,0.2724205330537881,-0.6548276513537667,1.138722827406386,0,12350.0,33.3
LKA,demand,bxm_resist_h1,0.5613701035069449,-0.320346254110337,1.4644183084859348,0,3540.0,32.6
LSO,demand,bxm_resist_h1,0.5681989329663355,-0.3804974980907787,1.3980430147187555,0,1250.0,21.3
LTU,demand,bxm_resist_h1,0.29119422448590804,-0.5876802393796214,1.1285143401781261,0,25080.0,42.6
LUX,demand,bxm_resist_h1,0.14761003235542614,-0.770791750642845,1.034575079505346,0,83980.0,38.7
LVA,demand,bxm_resist_h1,0.34398569372078125,-0.6046330469395611,1.2077509231752677,0,22630.0,42.9
MAC,demand,bxm_resist_h1,0.3644320926055782,-0.46013282721833204,1.2495949592931876,0,,37.8
MAR,demand,bxm_resist_h1,0.8555644480232893,-0.07955353001907994,1.6812756869127985,0,3760.0,28.9
MCO,demand,bxm_resist_h1,0.07861970156355058,-0.7772524956833982,1.0268996938860049,0,,55.0
MDA,demand,bxm_resist_h1,0.3353636788192067,-0.5062153308992738,1.2463933835144556,0,6200.0,37.5
MDG,demand,bxm_resist_h1,0.9557323738594254,0.07800833328371315,1.8904240805301957,1,510.0,18.7
MDV,demand,bxm_resist_h1,0.5883324166927419,-0.3069304649343667,1.4835952983198508,0,11070.0,30.3
MEX,demand,bxm_resist_h1,0.796389719823908,-0.11954906783490116,1.6876290345570863,0,11980.0,28.5
MKD,demand,bxm_resist_h1,0.48297511323271003,-0.4763153093209014,1.2670721846740807,0,7900.0,39.9
MLI,demand,bxm_resist_h1,1.1345266381067407,0.23586287613993173,2.022837130926467,1,840.0,15.3
MLT,demand,bxm_resist_h1,0.24721631609327588,-0.6895958322773341,1.1008535540945332,0,34750.0,39.7
MMR,demand,bxm_resist_h1,0.8592617100901723,-0.045290568046365776,1.736745092122874,0,1230.0,29.3
MNE,demand,bxm_resist_h1,0.3475980075877554,-0.5453279821704704,1.1681245927709898,0,11590.0,39.1
MNG,demand,bxm_resist_h1,0.5072181737634689,-0.40600324752587746,1.3921057562061292,0,4870.0,26.6
MOZ,demand,bxm_resist_h1,0.9463235274990154,0.03635762280028376,1.7830737846932514,1,540.0,16.2
MRT,demand,bxm_resist_h1,0.9773824352559479,0.006912763347830753,1.796151280506051,1,2130.0,17.0
MUS,demand,bxm_resist_h1,0.4373491938733465,-0.5079074004402349,1.2836591068222547,0,11590.0,36.5
MWI,demand,bxm_resist_h1,0.8344693821592164,-0.0821118108970329,1.6866537700827087,0,600.0,17.3
MYS,demand,bxm_resist_h1,0.8301477138503459,-0.08781231932440692,1.7542139113255961,0,11710.0,29.6
NAM,demand,bxm_resist_h1,0.6471805607192385,-0.2370457015836922,1.5484933208444474,0,4280.0,20.8
NER,demand,bxm_resist_h1,1.2012397839772448,0.251321863600358,2.0694443348593454,1,620.0,15.1
NGA,demand,bxm_resist_h1,1.088630000236261,0.17494499359038684,1.9711666543828437,1,1880.0,17.6
NIC,demand,bxm_resist_h1,0.8373209287681063,-0.10743660228587437,1.701038310431452,0,2350.0,24.9
NLD,demand,bxm_resist_h1,0.4134143010240696,-0.570765549064129,1.230711480879922,0,62540.0,41.5
NOR,demand,bxm_resist_h1,0.3295415367631769,-0.6124865083787501,1.1925024797948702,0,102910.0,39.4
NPL,demand,bxm_resist_h1,0.9039370885823312,-0.05120083020978816,1.7386261990311964,0,1430.0,24.4
NZL,demand,bxm_resist_h1,0.367035000944437,-0.5237299293035493,1.2339013598930872,0,48220.0,37.1
OMN,demand,bxm_resist_h1,1.5134574991081444,0.485809516813828,2.405726705291832,1,20470.0,29.0
PAK,demand,bxm_resist_h1,1.5342516975847311,0.5414380305137666,2.4354538031019373,1,1460.0,20.1
PAN,demand,bxm_resist_h1,0.5643566945323655,-0.3044497511315343,1.4247891021657701,0,17870.0,29.3
PER,demand,bxm_resist_h1,0.6614841812257757,-0.23392792787357686,1.5171466873510913,0,7090.0,29.1
PHL,demand,bxm_resist_h1,0.9487089176477952,0.03376565421659716,1.7972277286987424,1,4320.0,24.9
PNG,demand,bxm_resist_h1,1.0022446021706315,0.07124142239995068,1.8252199868202414,1,2820.0,22.1
POL,demand,bxm_resist_h1,0.34465635427662145,-0.6023154182940953,1.2176119423245693,0,19900.0,40.9
PRI,demand,bxm_resist_h1,0.37899087688409505,-0.5693942804518957,1.199503878174784,0,25240.0,45.2
PRK,demand,bxm_resist_h1,0.7339892312554892,-0.16887157543747744,1.5824061702081766,0,,35.8
PRT,demand,bxm_resist_h1,0.3858044710570705,-0.5073596837459999,1.280989359242048,0,26150.0,45.8
PRY,demand,bxm_resist_h1,0.6618787304373921,-0.20939689137310524,1.5331543522478897,0,6220.0,26.0
PSE,demand,bxm_resist_h1,1.0663028631459928,0.07264512513944577,1.8638155812857375,1,4180.0,19.6
QAT,demand,bxm_resist_h1,1.4036743233483098,0.3706511849853267,2.325339462851063,1,79430.0,32.5
ROU,demand,bxm_resist_h1,0.4789610798569073,-0.4863223494953639,1.3097555819735813,0,16660.0,42.4
RUS,demand,bxm_resist_h1,0.5492981982163436,-0.3537097926013735,1.4092031823124511,0,14250.0,39.1
RWA,demand,bxm_resist_h1,0.8267288514637228,-0.06042665850264184,1.6960520898729747,0,990.0,19.2
SAU,demand,bxm_resist_h1,0.7075887143831476,-0.16083066298433568,1.618787371423906,0,31860.0,28.7
SDN,demand,bxm_resist_h1,1.2444741547620155,0.2669128321529053,2.1070282629465247,1,880.0,18.1
SEN,demand,bxm_resist_h1,1.499886181332148,0.5017905191881123,2.409542987336839,1,1630.0,18.9
SGP,demand,bxm_resist_h1,0.48809958333660397,-0.3790895752939012,1.3985343955471077,0,70590.0,34.9
SLB,demand,bxm_resist_h1,0.6965512873119679,-0.206402093638147,1.5579212888762224,0,2100.0,20.0
SLE,demand,bxm_resist_h1,0.880871988544524,-0.03115515103655553,1.776612929204513,0,870.0,19.0
SLV,demand,bxm_resist_h1,0.6687526113267022,-0.2930816549033355,1.4882435400596936,0,4960.0,26.5
SRB,demand,bxm_resist_h1,0.4071147780780324,-0.48452854954843017,1.2550092508443182,0,10760.0,43.7
SSD,demand,bxm_resist_h1,1.1569583777325552,0.22975343822033611,2.026598487297231,1,,17.6
STP,demand,bxm_resist_h1,0.5319873240533108,-0.35504547749006776,1.3712408412044228,0,2580.0,18.9
SUR,demand,bxm_resist_h1,0.3953642577901624,-0.4891796709343803,1.2498508685483372,0,5200.0,27.9
SVK,demand,bxm_resist_h1,0.4452219817814216,-0.43382528861687386,1.285062918523455,0,22790.0,40.9
SVN,demand,bxm_resist_h1,0.3008784125310542,-0.5772355011583974,1.1553871134869187,0,30860.0,43.5
SWE,demand,bxm_resist_h1,0.34899014916782223,-0.5751924300660471,1.2222816172103994,0,60480.0,39.7
SWZ,demand,bxm_resist_h1,0.5142639330758254,-0.3917943333920113,1.3718586178488705,0,3690.0,21.8
SYC,demand,bxm_resist_h1,0.32825668120564977,-0.5617620875608951,1.2582526523517794,0,16940.0,33.4
SYR,demand,bxm_resist_h1,1.0775444512167551,0.1531718663288062,1.9785420971765029,1,,21.6
TCD,demand,bxm_resist_h1,1.1737664335239502,0.19672147159968612,1.9930143108896496,1,670.0,15.1
TGO,demand,bxm_resist_h1,0.7601468405282861,-0.12287921414829683,1.6265902462907544,0,1000.0,18.7
THA,demand,bxm_resist_h1,0.5910600455159081,-0.324540313538201,1.4475894136633003,0,7200.0,39.2
TJK,demand,bxm_resist_h1,1.1245388646615415,0.18445685568418657,2.024805635611621,1,1400.0,21.7
TKM,demand,bxm_resist_h1,0.8590001805426033,-0.06345417013140153,1.7145190681291524,0,8250.0,25.9
TLS,demand,bxm_resist_h1,0.6633690511455084,-0.22618987416090763,1.494563250583404,0,2020.0,20.6
TON,demand,bxm_resist_h1,0.45396772837839583,-0.49033127162763934,1.3246287329711164,0,,20.7
TTO,demand,bxm_resist_h1,0.3424311551669663,-0.5085975672447611,1.257805951712263,0,21000.0,36.2
TUN,demand,bxm_resist_h1,0.6493004064812904,-0.24338190171272456,1.4624973036717288,0,3840.0,31.7
